_step,eval/mean_reward,train/n_updates,train/learning_rate,locals/rewards,_timestamp,rollout/ep_len_mean,locals/infos_0_lives,locals/num_collected_steps,global_step,eval/mean_ep_length,train/loss,time/_episode_num,rollout/ep_rew_mean,locals/num_collected_episodes,_runtime,trajectory/video,rollout/exploration_rate,time/fps,run
2090,,,,,1780168094.340904,,,,319629.0,,,,,,0.593633398,,0.8233162,,Dueling DDQN
2096,,,,,1780168106.1324415,,0.0,,321588.0,,,,,,0.593633398,,,,Dueling DDQN
2098,,,,,1780168106.132501,,,4.0,321588.0,,,,,,0.593633398,,,,Dueling DDQN
2102,,,,,1780168106.1337574,,,,321588.0,,,,,,0.593633398,,0.8222333,,Dueling DDQN
2112,,,,,1780168116.674342,463.89,,,323326.0,,,,,,0.593633398,,,,Dueling DDQN
2115,,,,,1780168116.6743913,,,,323326.0,,,723.0,,,0.593633398,,,,Dueling DDQN
2119,,55831.0,,,1780168116.6744468,,,,323326.0,,,,,,0.593633398,,,,Dueling DDQN
2121,,,,,1780168128.8427544,,,,325336.0,,,,,0.0,0.593633398,,,,Dueling DDQN
2131,,56333.0,,,1780168128.8442063,,,,325336.0,,,,,,0.593633398,,,,Dueling DDQN
2135,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780168139.8914766,,,,327144.0,,,,,,0.593633398,,,,Dueling DDQN
2136,,,,,1780168139.8915877,463.99,,,327144.0,,,,,,0.593633398,,,,Dueling DDQN
2137,,,,,1780168139.8916152,,,,327144.0,,,,19.1,,0.593633398,,,,Dueling DDQN
2143,,56785.0,,,1780168139.8917155,,,,327144.0,,,,,,0.593633398,,,,Dueling DDQN
2144,,,,,1780168150.2986422,,0.0,,328838.0,,,,,,0.593633398,,,,Dueling DDQN
2152,,,,,1780168150.2998018,,,,328838.0,,,,,,0.593633398,,,220.0,Dueling DDQN
2158,,,,,1780168162.5712602,,,4.0,330844.0,,,,,,0.593633398,,,,Dueling DDQN
2159,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780168162.5719688,,,,330844.0,,,,,,0.593633398,,,,Dueling DDQN
2160,,,,,1780168162.5720177,462.01,,,330844.0,,,,,,0.593633398,,,,Dueling DDQN
2162,,,,,1780168162.5720496,,,,330844.0,,,,,,0.593633398,,0.8171168,,Dueling DDQN
2164,,,,,1780168162.5720778,,,,330844.0,,,,,,0.593633398,,,220.0,Dueling DDQN
2166,,,,,1780168162.572105,,,,330844.0,,0.04589484,,,,0.593633398,,,,Dueling DDQN
2168,,,,,1780168173.1564395,,0.0,,332548.0,,,,,,0.593633398,,,,Dueling DDQN
2173,,,,,1780168173.1575315,,,,332548.0,,,,18.73,,0.593633398,,,,Dueling DDQN
2174,,,,,1780168173.157546,,,,332548.0,,,,,,0.593633398,,0.81617486,,Dueling DDQN
2180,,,,,1780168183.2583973,,0.0,,334192.0,,,,,,0.593633398,,,,Dueling DDQN
2184,,,,,1780168183.2593427,456.11,,,334192.0,,,,,,0.593633398,,,,Dueling DDQN
2188,,,,,1780168183.259405,,,,334192.0,,,,,,0.593633398,,,219.0,Dueling DDQN
2193,,,,,1780168193.1075716,,,,335806.0,,,,,0.0,0.593633398,,,,Dueling DDQN
2194,,,,,1780168193.1075883,,,2.0,335806.0,,,,,,0.593633398,,,,Dueling DDQN
2198,,,,,1780168193.1088476,,,,335806.0,,,,,,0.593633398,,0.8143739,,Dueling DDQN
2200,,,,,1780168193.108888,,,,335806.0,,,,,,0.593633398,,,218.0,Dueling DDQN
2207,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780168203.6464975,,,,337532.0,,,,,,0.593633398,,,,Dueling DDQN
2208,,,,,1780168203.6466048,449.99,,,337532.0,,,,,,0.593633398,,,,Dueling DDQN
2212,,,,,1780168203.646719,,,,337532.0,,,,,,0.593633398,,,218.0,Dueling DDQN
2213,,,5e-05,,1780168203.646734,,,,337532.0,,,,,,0.593633398,,,,Dueling DDQN
2220,,,,,1780168213.4146028,449.57,,,339182.0,,,,,,0.593633398,,,,Dueling DDQN
2221,,,,,1780168213.4146292,,,,339182.0,,,,17.85,,0.593633398,,,,Dueling DDQN
2238,,,,,1780168223.862398,,,,340920.0,,0.14767563,,,,0.593633398,,,,Dueling DDQN
2247,,,,,1780168236.6877518,,,,343088.0,,,767.0,,,0.593633398,,,,Dueling DDQN
2248,,,,,1780168236.6877666,,,,343088.0,,,,,,0.593633398,,,217.0,Dueling DDQN
2249,,,5e-05,,1780168236.6877804,,,,343088.0,,,,,,0.593633398,,,,Dueling DDQN
2257,,,,,1780168247.7597322,,,,344938.0,,,,17.71,,0.593633398,,,,Dueling DDQN
2260,,,,,1780168247.759776,,,,344938.0,,,,,,0.593633398,,,217.0,Dueling DDQN
2263,,61234.0,,,1780168247.759833,,,,344938.0,,,,,,0.593633398,,,,Dueling DDQN
2264,,,,,1780168258.3105705,,0.0,,346706.0,,,,,,0.593633398,,,,Dueling DDQN
2265,,,,,1780168258.310607,,,,346706.0,,,,,0.0,0.593633398,,,,Dueling DDQN
2268,,,,,1780168258.3113518,450.55,,,346706.0,,,,,,0.593633398,,,,Dueling DDQN
2269,,,,,1780168258.31137,,,,346706.0,,,,17.3,,0.593633398,,,,Dueling DDQN
2275,,61676.0,,,1780168258.3119912,,,,346706.0,,,,,,0.593633398,,,,Dueling DDQN
2277,,,,,1780168270.302283,,,,348724.0,,,,,0.0,0.593633398,,,,Dueling DDQN
2280,,,,,1780168270.3030214,451.95,,,348724.0,,,,,,0.593633398,,,,Dueling DDQN
2290,,,,,1780168291.5736907,,3.0,,350000.0,,,,,,0.593633398,,,,Dueling DDQN
2291,,,,,1780168291.5737047,,,,350000.0,,,,,0.0,0.593633398,,,,Dueling DDQN
2292,,,,,1780168291.5737164,,,3.0,350000.0,,,,,,0.593633398,,,,Dueling DDQN
2295,,,,,1780168291.5748487,,,,350000.0,,,782.0,,,0.593633398,,,,Dueling DDQN
2296,,,5e-05,,1780168291.5748656,,,,350000.0,,,,,,0.593633398,,,,Dueling DDQN
2325,,,,,1780168317.884341,,,4.0,354408.0,,,,,,0.593633398,,,,Dueling DDQN
2326,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780168317.8850741,,,,354408.0,,,,,,0.593633398,,,,Dueling DDQN
2328,,,,,1780168317.8851602,,,,354408.0,,,,16.84,,0.593633398,,,,Dueling DDQN
2336,,,,,1780168328.1459422,,,,356124.0,,,,,0.0,0.593633398,,,,Dueling DDQN
2338,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780168328.1468222,,,,356124.0,,,,,,0.593633398,,,,Dueling DDQN
2340,,,,,1780168328.1469076,,,,356124.0,,,,16.33,,0.593633398,,,,Dueling DDQN
2348,,,,,1780168341.8806403,,,,358450.0,,,,,0.0,0.593633398,,,,Dueling DDQN
2349,,,,,1780168341.8806741,,,2.0,358450.0,,,,,,0.593633398,,,,Dueling DDQN
2352,,,,,1780168341.8817058,,,,358450.0,,,,17.01,,0.593633398,,,,Dueling DDQN
2355,,,,,1780168341.8817677,,,,358450.0,,,,,,0.593633398,,,213.0,Dueling DDQN
2357,,,,,1780168341.8818073,,,,358450.0,,0.047824427,,,,0.593633398,,,,Dueling DDQN
2358,,64612.0,,,1780168341.8818274,,,,358450.0,,,,,,0.593633398,,,,Dueling DDQN
2359,,,,,1780168355.2510996,,0.0,,360732.0,,,,,,0.593633398,,,,Dueling DDQN
2373,,,,,1780168368.6517146,,,2.0,363006.0,,,,,,0.593633398,,,,Dueling DDQN
2378,,,,,1780168368.652899,,,,363006.0,,,807.0,,,0.593633398,,,,Dueling DDQN
2381,,,,,1780168368.6529393,,,,363006.0,,0.05164005,,,,0.593633398,,,,Dueling DDQN
2383,,,,,1780168381.527053,,0.0,,365182.0,,,,,,0.593633398,,,,Dueling DDQN
2384,,,,,1780168381.527099,,,,365182.0,,,,,0.0,0.593633398,,,,Dueling DDQN
2386,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780168381.5283408,,,,365182.0,,,,,,0.593633398,,,,Dueling DDQN
2387,,,,,1780168381.5283933,473.27,,,365182.0,,,,,,0.593633398,,,,Dueling DDQN
2390,,,,,1780168381.5284402,,,,365182.0,,,811.0,,,0.593633398,,,,Dueling DDQN
2400,,,,,1780168393.63148,,,,367210.0,,,,18.7,,0.593633398,,,,Dueling DDQN
2404,,,5e-05,,1780168393.6315372,,,,367210.0,,,,,,0.593633398,,,,Dueling DDQN
2406,,66802.0,,,1780168393.6315634,,,,367210.0,,,,,,0.593633398,,,,Dueling DDQN
2410,,,,"{'values': [1], 'bins': [0, 1e-12], '_type': 'histogram'}",1780168406.2058935,,,,369308.0,,,,,,0.593633398,,,,Dueling DDQN
2411,,,,,1780168406.205944,477.2,,,369308.0,,,,,,0.593633398,,,,Dueling DDQN
2415,,,,,1780168406.206007,,,,369308.0,,,,,,0.593633398,,,211.0,Dueling DDQN
2417,,,,,1780168406.2060344,,,,369308.0,,0.04160014,,,,0.593633398,,,,Dueling DDQN
2419,,,,,1780168416.1793962,,0.0,,371024.0,,,,,,0.593633398,,,,Dueling DDQN
2422,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780168416.1803548,,,,371024.0,,,,,,0.593633398,,,,Dueling DDQN
2424,,,,,1780168416.1804204,,,,371024.0,,,,18.82,,0.593633398,,,,Dueling DDQN
2425,,,,,1780168416.1804361,,,,371024.0,,,,,,0.593633398,,0.7949062,,Dueling DDQN
2428,,,5e-05,,1780168416.1804786,,,,371024.0,,,,,,0.593633398,,,,Dueling DDQN
2429,,,,,1780168416.1804917,,,,371024.0,,0.08369596,,,,0.593633398,,,,Dueling DDQN
2431,,,,,1780168426.4297585,,0.0,,372766.0,,,,,,0.593633398,,,,Dueling DDQN
2433,,,,,1780168426.4298117,,,2.0,372766.0,,,,,,0.593633398,,,,Dueling DDQN
2434,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780168426.431003,,,,372766.0,,,,,,0.593633398,,,,Dueling DDQN
2436,,,,,1780168426.431077,,,,372766.0,,,,18.66,,0.593633398,,,,Dueling DDQN
2440,,,5e-05,,1780168426.4311345,,,,372766.0,,,,,,0.593633398,,,,Dueling DDQN
2454,,68745.0,,,1780168439.6679657,,,,374984.0,,,,,,0.593633398,,,,Dueling DDQN
2457,,,,,1780168451.5595474,,,2.0,376998.0,,,,,,0.593633398,,,,Dueling DDQN
2459,,,,,1780168451.5606797,481.6,,,376998.0,,,,,,0.593633398,,,,Dueling DDQN
2463,,,,,1780168451.5607455,,,,376998.0,,,,,,0.593633398,,,210.0,Dueling DDQN
2469,,,,,1780168463.6552134,,,4.0,379040.0,,,,,,0.593633398,,,,Dueling DDQN
2472,,,,,1780168463.6562889,,,,379040.0,,,,19.48,,0.593633398,,,,Dueling DDQN
2479,,,,,1780168474.6450558,,0.0,,380896.0,,,,,,0.593633398,,,,Dueling DDQN
2481,,,,,1780168474.6451128,,,4.0,380896.0,,,,,,0.593633398,,,,Dueling DDQN
2488,,,5e-05,,1780168474.6464908,,,,380896.0,,,,,,0.593633398,,,,Dueling DDQN
2493,,,,,1780168485.6399753,,,4.0,382736.0,,,,,,0.593633398,,,,Dueling DDQN
2499,,,,,1780168485.6410623,,,,382736.0,,,,,,0.593633398,,,209.0,Dueling DDQN
2501,,,,,1780168485.6410902,,,,382736.0,,0.123302765,,,,0.593633398,,,,Dueling DDQN
2510,,,,,1780168495.2407362,,,,384344.0,,,851.0,,,0.593633398,,,,Dueling DDQN
2518,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780168506.138198,,,,386172.0,,,,,,0.593633398,,,,Dueling DDQN
2520,,,,,1780168506.1382651,,,,386172.0,,,,20.71,,0.593633398,,,,Dueling DDQN
2522,,,,,1780168506.138293,,,,386172.0,,,855.0,,,0.593633398,,,,Dueling DDQN
2526,,71542.0,,,1780168506.1383429,,,,386172.0,,,,,,0.593633398,,,,Dueling DDQN
2533,,,,,1780168520.6359022,,,,388621.0,,,,,,0.593633398,,0.78517896,,Dueling DDQN
2537,,,,,1780168520.635958,,,,388621.0,,0.07392479,,,,0.593633398,,,,Dueling DDQN
2538,,72155.0,,,1780168520.635971,,,,388621.0,,,,,,0.593633398,,,,Dueling DDQN
2539,,,,,1780168531.519481,,0.0,,390457.0,,,,,,0.593633398,,,,Dueling DDQN
2555,,,,,1780168543.0018826,493.09,,,392397.0,,,,,,0.593633398,,,,Dueling DDQN
2556,,,,,1780168543.0019016,,,,392397.0,,,,22.44,,0.593633398,,,,Dueling DDQN
2557,,,,,1780168543.001916,,,,392397.0,,,,,,0.593633398,,0.78309166,,Dueling DDQN
2560,,,5e-05,,1780168543.0019593,,,,392397.0,,,,,,0.593633398,,,,Dueling DDQN
2561,,,,,1780168543.0019732,,,,392397.0,,0.03846451,,,,0.593633398,,,,Dueling DDQN
2563,,,,,1780168556.1300979,,0.0,,394562.0,,,,,,0.593633398,,,,Dueling DDQN
2567,,,,,1780168556.1309745,496.24,,,394562.0,,,,,,0.593633398,,,,Dueling DDQN
2572,,,5e-05,,1780168556.1310527,,,,394562.0,,,,,,0.593633398,,,,Dueling DDQN
2574,,73640.0,,,1780168556.1319153,,,,394562.0,,,,,,0.593633398,,,,Dueling DDQN
2578,,,,"{'values': [1], 'bins': [0, 1e-12], '_type': 'histogram'}",1780168567.5167842,,,,396474.0,,,,,,0.593633398,,,,Dueling DDQN
2584,,,5e-05,,1780168567.5169368,,,,396474.0,,,,,,0.593633398,,,,Dueling DDQN
2586,,74118.0,,,1780168567.5173426,,,,396474.0,,,,,,0.593633398,,,,Dueling DDQN
2587,,,,,1780168579.6724534,,0.0,,398520.0,,,,,,0.593633398,,,,Dueling DDQN
2590,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780168579.6731606,,,,398520.0,,,,,,0.593633398,,,,Dueling DDQN
2592,,,,,1780168579.673229,,,,398520.0,,,,25.13,,0.593633398,,,,Dueling DDQN
2599,,,,,1780168600.5800195,,,,400000.0,511.0,,,,,0.593633398,,,,Dueling DDQN
2600,20.9,,,,1780168600.5800657,,,,400000.0,,,,,,0.593633398,,,,Dueling DDQN
2606,,,,,1780168600.5815182,,,,400000.0,,,883.0,,,0.593633398,,,,Dueling DDQN
2612,,,,,1780168602.9586148,,,4.0,400400.0,,,,,,0.593633398,,,,Dueling DDQN
2615,,,,,1780168602.9594557,,,,400400.0,,,,25.13,,0.593633398,,,,Dueling DDQN
2619,,,5e-05,,1780168602.9595137,,,,400400.0,,,,,,0.593633398,,,,Dueling DDQN
2621,,75099.0,,,1780168602.960072,,,,400400.0,,,,,,0.593633398,,,,Dueling DDQN
2627,,,,,1780168613.2797506,,,,402124.0,,,,25.05,,0.593633398,,,,Dueling DDQN
2629,,,,,1780168613.2797806,,,,402124.0,,,887.0,,,0.593633398,,,,Dueling DDQN
2631,,,5e-05,,1780168613.2798214,,,,402124.0,,,,,,0.593633398,,,,Dueling DDQN
2641,,,,,1780168623.6425364,,,,403870.0,,,891.0,,,0.593633398,,,,Dueling DDQN
2646,,,,,1780168633.8718586,,0.0,,405594.0,,,,,,0.593633398,,,,Dueling DDQN
2647,,,,,1780168633.8718958,,,,405594.0,,,,,0.0,0.593633398,,,,Dueling DDQN
2649,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780168633.8729556,,,,405594.0,,,,,,0.593633398,,,,Dueling DDQN
2650,,,,,1780168633.8730192,494.7,,,405594.0,,,,,,0.593633398,,,,Dueling DDQN
2655,,,5e-05,,1780168633.8731356,,,,405594.0,,,,,,0.593633398,,,,Dueling DDQN
2656,,,,,1780168633.8731563,,,,405594.0,,0.23875132,,,,0.593633398,,,,Dueling DDQN
2658,,,,,1780168646.5649114,,0.0,,407724.0,,,,,,0.593633398,,,,Dueling DDQN
2662,,,,,1780168646.5661278,492.74,,,407724.0,,,,,,0.593633398,,,,Dueling DDQN
2667,,,5e-05,,1780168646.5661988,,,,407724.0,,,,,,0.593633398,,,,Dueling DDQN
2670,,,,,1780168657.8779185,,0.0,,409605.0,,,,,,0.593633398,,,,Dueling DDQN
2671,,,,,1780168657.877959,,,,409605.0,,,,,0.0,0.593633398,,,,Dueling DDQN
2672,,,,,1780168657.8779752,,,1.0,409605.0,,,,,,0.593633398,,,,Dueling DDQN
2676,,,,,1780168657.879544,,,,409605.0,,,,,,0.593633398,,0.7735795,,Dueling DDQN
2681,,77401.0,,,1780168657.8796155,,,,409605.0,,,,,,0.593633398,,,,Dueling DDQN
2684,,,,,1780168669.5153103,,,3.0,411543.0,,,,,,0.593633398,,,,Dueling DDQN
2696,,,,,1780168679.4582095,,,1.0,413209.0,,,,,,0.593633398,,,,Dueling DDQN
2702,,,,,1780168679.4594839,,,,413209.0,,,,,,0.593633398,,,204.0,Dueling DDQN
2705,,78302.0,,,1780168679.4595273,,,,413209.0,,,,,,0.593633398,,,,Dueling DDQN
2707,,,,,1780168690.1108296,,,,414995.0,,,,,0.0,0.593633398,,,,Dueling DDQN
2709,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780168690.1118584,,,,414995.0,,,,,,0.593633398,,,,Dueling DDQN
2710,,,,,1780168690.1119144,477.85,,,414995.0,,,,,,0.593633398,,,,Dueling DDQN
2717,,78748.0,,,1780168690.112015,,,,414995.0,,,,,,0.593633398,,,,Dueling DDQN
2719,,,,,1780168702.2309477,,,,417035.0,,,,,0.0,0.593633398,,,,Dueling DDQN
2720,,,,,1780168702.2309732,,,3.0,417035.0,,,,,,0.593633398,,,,Dueling DDQN
2728,,,,,1780168702.2321439,,,,417035.0,,0.16777198,,,,0.593633398,,,,Dueling DDQN
2739,,,5e-05,,1780168714.5473144,,,,419069.0,,,,,,0.593633398,,,,Dueling DDQN
2741,,79767.0,,,1780168714.5473413,,,,419069.0,,,,,,0.593633398,,,,Dueling DDQN
2742,,,,,1780168725.4469988,,0.0,,420911.0,,,,,,0.593633398,,,,Dueling DDQN
2751,,,5e-05,,1780168725.4478655,,,,420911.0,,,,,,0.593633398,,,,Dueling DDQN
2762,,,,,1780168740.151777,,,,423369.0,,,,,,0.593633398,,,203.0,Dueling DDQN
2764,,,,,1780168740.151805,,,,423369.0,,0.07479497,,,,0.593633398,,,,Dueling DDQN
2776,,,,,1780168750.8425226,,,,425125.0,,0.119270876,,,,0.593633398,,,,Dueling DDQN
2779,,,,,1780168762.148389,,,,426995.0,,,,,0.0,0.593633398,,,,Dueling DDQN
2785,,,,,1780168762.1494067,,,,426995.0,,,939.0,,,0.593633398,,,,Dueling DDQN
2789,,81748.0,,,1780168762.1494877,,,,426995.0,,,,,,0.593633398,,,,Dueling DDQN
2792,,,,,1780168773.3841972,,,1.0,428853.0,,,,,,0.593633398,,,,Dueling DDQN
2793,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780168773.3852255,,,,428853.0,,,,,,0.593633398,,,,Dueling DDQN
2794,,,,,1780168773.3852737,479.57,,,428853.0,,,,,,0.593633398,,,,Dueling DDQN
2797,,,,,1780168773.3853223,,,,428853.0,,,943.0,,,0.593633398,,,,Dueling DDQN
2799,,,5e-05,,1780168773.3853507,,,,428853.0,,,,,,0.593633398,,,,Dueling DDQN
2800,,,,,1780168773.3853638,,,,428853.0,,0.1099081,,,,0.593633398,,,,Dueling DDQN
2802,,,,,1780168784.3258095,,0.0,,430661.0,,,,,,0.593633398,,,,Dueling DDQN
2806,,,,,1780168784.3270907,479.25,,,430661.0,,,,,,0.593633398,,,,Dueling DDQN
2810,,,,,1780168784.3271513,,,,430661.0,,,,,,0.593633398,,,202.0,Dueling DDQN
2816,,,,,1780168794.8325474,,,1.0,432393.0,,,,,,0.593633398,,,,Dueling DDQN
2828,,,,,1780168806.0524006,,,3.0,434251.0,,,,,,0.593633398,,,,Dueling DDQN
2832,,,,,1780168806.0531213,,,,434251.0,,,,,,0.593633398,,0.7599557,,Dueling DDQN
2833,,,,,1780168806.0531354,,,,434251.0,,,955.0,,,0.593633398,,,,Dueling DDQN
2838,,,,,1780168816.2994714,,0.0,,435955.0,,,,,,0.593633398,,,,Dueling DDQN
2839,,,,,1780168816.2995105,,,,435955.0,,,,,0.0,0.593633398,,,,Dueling DDQN
2841,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780168816.3003645,,,,435955.0,,,,,,0.593633398,,,,Dueling DDQN
2842,,,,,1780168816.3004346,473.34,,,435955.0,,,,,,0.593633398,,,,Dueling DDQN
2844,,,,,1780168816.3004692,,,,435955.0,,,,,,0.593633398,,0.7590138,,Dueling DDQN
2850,,,,,1780168829.263645,,0.0,,438113.0,,,,,,0.593633398,,,,Dueling DDQN
2851,,,,,1780168829.2636979,,,,438113.0,,,,,0.0,0.593633398,,,,Dueling DDQN
2853,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780168829.2646468,,,,438113.0,,,,,,0.593633398,,,,Dueling DDQN
2857,,,,,1780168829.264758,,,,438113.0,,,963.0,,,0.593633398,,,,Dueling DDQN
2863,,,,,1780168841.2503197,,,,440095.0,,,,,0.0,0.593633398,,,,Dueling DDQN
2869,,,,,1780168841.2515311,,,,440095.0,,,967.0,,,0.593633398,,,,Dueling DDQN
2871,,,5e-05,,1780168841.2515585,,,,440095.0,,,,,,0.593633398,,,,Dueling DDQN
2874,,,,,1780168852.9023921,,0.0,,442033.0,,,,,,0.593633398,,,,Dueling DDQN
2877,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780168852.9036717,,,,442033.0,,,,,,0.593633398,,,,Dueling DDQN
2879,,,,,1780168852.9037335,,,,442033.0,,,,23.4,,0.593633398,,,,Dueling DDQN
2882,,,,,1780168852.9037745,,,,442033.0,,,,,,0.593633398,,,201.0,Dueling DDQN
2885,,85508.0,,,1780168852.903812,,,,442033.0,,,,,,0.593633398,,,,Dueling DDQN
2886,,,,,1780168869.3509364,,0.0,,444763.0,,,,,,0.593633398,,,,Dueling DDQN
2892,,,,,1780168869.3521814,,,,444763.0,,,,,,0.593633398,,0.7541449,,Dueling DDQN
2894,,,,,1780168869.3522217,,,,444763.0,,,,,,0.593633398,,,201.0,Dueling DDQN
2896,,,,,1780168869.3522604,,,,444763.0,,0.12361962,,,,0.593633398,,,,Dueling DDQN
2904,,,,,1780168881.1557148,,,,446721.0,,,,,,0.593633398,,0.75306255,,Dueling DDQN
2909,,86680.0,,,1780168881.155779,,,,446721.0,,,,,,0.593633398,,,,Dueling DDQN
2917,,,,,1780168893.7694943,,,,448815.0,,,983.0,,,0.593633398,,,,Dueling DDQN
2921,,87203.0,,,1780168893.7695458,,,,448815.0,,,,,,0.593633398,,,,Dueling DDQN
2924,,,,,1780168916.5746782,,2.0,,450000.0,,,,,,0.593633398,,,,Dueling DDQN
2926,,,,,1780168916.5747068,,,3.0,450000.0,,,,,,0.593633398,,,,Dueling DDQN
2930,,,5e-05,,1780168916.5756912,,,,450000.0,,,,,,0.593633398,,,,Dueling DDQN
2939,,,,,1780168919.6498985,,,,450379.0,,,,,,0.593633398,,0.7510405,,Dueling DDQN
2941,,,,,1780168919.6499367,,,,450379.0,,,,,,0.593633398,,,199.0,Dueling DDQN
2946,,,,,1780168929.7935276,,,,452031.0,,,,,0.0,0.593633398,,,,Dueling DDQN
2948,,,,"{'bins': [0, 1e-12], '_type': 'histogram', 'values': [1]}",1780168929.794329,,,,452031.0,,,,,,0.593633398,,,,Dueling DDQN
2950,,,,,1780168929.7944024,,,,452031.0,,,,21.74,,0.593633398,,,,Dueling DDQN
2953,,,,,1780168929.7944474,,,,452031.0,,,,,,0.593633398,,,199.0,Dueling DDQN
2954,,,5e-05,,1780168929.794462,,,,452031.0,,,,,,0.593633398,,,,Dueling DDQN
2955,,,,,1780168929.7944753,,,,452031.0,,0.07804369,,,,0.593633398,,,,Dueling DDQN
2963,,,,,1780168940.6399972,,,,453819.0,,,,,,0.593633398,,0.74913895,,Dueling DDQN
2966,,,5e-05,,1780168940.6400545,,,,453819.0,,,,,,0.593633398,,,,Dueling DDQN
2971,,,,,1780168950.5606163,,,3.0,455467.0,,,,,,0.593633398,,,,Dueling DDQN
2973,,,,,1780168950.5612972,477.43,,,455467.0,,,,,,0.593633398,,,,Dueling DDQN
2975,,,,,1780168950.5613294,,,,455467.0,,,,,,0.593633398,,0.74822795,,Dueling DDQN
2988,,,,,1780168964.177577,,,,457685.0,,,1003.0,,,0.593633398,,,,Dueling DDQN
2992,,89421.0,,,1780168964.1776333,,,,457685.0,,,,,,0.593633398,,,,Dueling DDQN
2996,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780168974.788758,,,,459441.0,,,,,,0.593633398,,,,Dueling DDQN
2999,,,,,1780168974.7890735,,,,459441.0,,,,,,0.593633398,,0.7460312,,Dueling DDQN
3003,,,,,1780168974.7891293,,,,459441.0,,0.13881238,,,,0.593633398,,,,Dueling DDQN
3009,,,,,1780168985.5237205,480.12,,,461221.0,,,,,,0.593633398,,,,Dueling DDQN
3014,,,5e-05,,1780168985.5238054,,,,461221.0,,,,,,0.593633398,,,,Dueling DDQN
3018,,,,,1780168996.8553908,,,,463100.0,,,,,0.0,0.593633398,,,,Dueling DDQN
3023,,,,,1780168996.8565798,,,,463100.0,,,,,,0.593633398,,0.7440086,,Dueling DDQN
3027,,,,,1780168996.8566365,,,,463100.0,,0.13300118,,,,0.593633398,,,,Dueling DDQN
3029,,,,,1780169009.348899,,0.0,,465175.0,,,,,,0.593633398,,,,Dueling DDQN
3031,,,,,1780169009.348952,,,3.0,465175.0,,,,,,0.593633398,,,,Dueling DDQN
3032,,,,"{'_type': 'histogram', 'values': [1], 'bins': [0, 1e-12]}",1780169009.34982,,,,465175.0,,,,,,0.593633398,,,,Dueling DDQN
3035,,,,,1780169009.3499022,,,,465175.0,,,,,,0.593633398,,0.74286157,,Dueling DDQN
3042,,,,,1780169020.0401185,,,,466903.0,,,,,0.0,0.593633398,,,,Dueling DDQN
3043,,,,,1780169020.0401344,,,3.0,466903.0,,,,,,0.593633398,,,,Dueling DDQN
3052,,91725.0,,,1780169020.0413904,,,,466903.0,,,,,,0.593633398,,,,Dueling DDQN
3057,,,,,1780169033.7536952,482.26,,,469137.0,,,,,,0.593633398,,,,Dueling DDQN
3059,,,,,1780169033.7537448,,,,469137.0,,,,,,0.593633398,,0.7406715,,Dueling DDQN
3060,,,,,1780169033.7537644,,,,469137.0,,,1027.0,,,0.593633398,,,,Dueling DDQN
3064,,92284.0,,,1780169033.7538378,,,,469137.0,,,,,,0.593633398,,,,Dueling DDQN
3066,,,,,1780169047.3946667,,,,471361.0,,,,,0.0,0.593633398,,,,Dueling DDQN
3073,,,,,1780169047.3954165,,,,471361.0,,,,,,0.593633398,,,197.0,Dueling DDQN
3074,,,5e-05,,1780169047.3954303,,,,471361.0,,,,,,0.593633398,,,,Dueling DDQN
3081,,,,,1780169059.6976948,482.6,,,473385.0,,,,,,0.593633398,,,,Dueling DDQN
3083,,,,,1780169059.6977353,,,,473385.0,,,,,,0.593633398,,0.7383233,,Dueling DDQN
3084,,,,,1780169059.6977506,,,,473385.0,,,1035.0,,,0.593633398,,,,Dueling DDQN
3085,,,,,1780169059.697765,,,,473385.0,,,,,,0.593633398,,,197.0,Dueling DDQN
3091,,,,,1780169072.205799,,,1.0,475421.0,,,,,,0.593633398,,,,Dueling DDQN
3093,,,,,1780169072.2067504,484.26,,,475421.0,,,,,,0.593633398,,,,Dueling DDQN
3096,,,,,1780169072.2067995,,,,475421.0,,,1039.0,,,0.593633398,,,,Dueling DDQN
